head;relation;tail;head_rank;tail_rank
7555863;_hyponym;7850329;1;1
3700963;_hyponym;3566329;MISS_229;MISS_84
8544813;_hyponym;8702805;10;174
8392137;_instance_hyponym;8028623;1;1
1507175;_hyponym;1849747;1;1
1650610;_derivationally_related_form;235435;1;1
1292534;_hyponym;1292727;1;1
9692624;_hyponym;9693372;1;1
1632103;_derivationally_related_form;5891572;1;1
674607;_hyponym;677683;1;1
9113762;_instance_hypernym;8524735;1;1
13023783;_member_meronym;13031690;1;1
2113430;_derivationally_related_form;907340;1;1
2201252;_member_holonym;2199999;1;1
11555413;_member_holonym;11665781;1;1
11915899;_hypernym;11915214;1;1
8860123;_member_of_domain_region;10513509;1;MISS_2020
100253;_hyponym;545501;1;1
7889814;_synset_domain_region_of;8860123;1;1
1535842;_member_holonym;1529036;1;1
331950;_hypernym;191142;1;1
3069213;_hypernym;3149951;1;1
353469;_derivationally_related_form;267855;1;1
3791053;_hypernym;4576211;1;1
379440;_hyponym;378521;1;1
5370125;_hypernym;5418717;1;1
5399847;_synset_domain_topic_of;1471682;MISS_166;MISS_43
2470451;_member_meronym;2489288;1;1
13752033;_synset_domain_region_of;8860123;MISS_2512;2
2677718;_hyponym;3928589;1;1
2552737;_hypernym;1429349;1;1
2036982;_member_meronym;2037110;1;1
11571907;_hyponym;11708442;1;1
5504107;_part_of;5502556;1;1
1448100;_hyponym;1454810;1;1
13658496;_hypernym;13649268;1;1
5204004;_synset_domain_topic_of;8199025;1;1
7317764;_hyponym;7475364;1;1
3531808;_part_of;4404997;1;1
2140781;_derivationally_related_form;229260;1;1
2538216;_hypernym;2537085;1;1
12060380;_member_holonym;12039743;1;1
10518194;_hypernym;10435988;1;1
6154464;_hypernym;6153846;1;1
1862557;_hyponym;1875717;1;1
2082632;_member_holonym;2082498;1;1
10084635;_instance_hyponym;11319570;1;1
2198996;_hypernym;1762525;1;1
8142170;_hypernym;8348815;1;1
7846;_hyponym;9899289;1;1
12974457;_member_holonym;12974286;1;1
996969;_hyponym;998604;1;1
5999797;_hyponym;6135915;MISS_339;MISS_507
11720353;_hyponym;11721124;1;1
745005;_hyponym;745431;1;1
7605474;_hypernym;7597365;1;1
5496990;_has_part;5499379;1;1
11592146;_hyponym;13020623;1;1
9622302;_hyponym;10198832;1;1
725274;_derivationally_related_form;7298154;1;1
10942144;_instance_hypernym;10020890;1;1
1759326;_hyponym;1760552;1;1
1357831;_hypernym;1296462;1;1
7152463;_hypernym;7152259;1;1
13526110;_hyponym;13428608;1;1
521562;_derivationally_related_form;1711445;1;1
14786479;_hypernym;21939;1;1
573932;_hypernym;126264;1;1
8904392;_instance_hypernym;8524735;1;1
13576355;_hyponym;13777344;1;1
2050132;_hyponym;2019574;1;1
1074650;_derivationally_related_form;4654337;1;1
1688589;_hypernym;1687665;1;1
5782884;_hyponym;5783357;1;1
1782209;_hyponym;1782516;1;1
10707233;_hyponym;10489944;1;1
10460033;_hypernym;10053808;1;1
2566528;_derivationally_related_form;68901;MISS_137;MISS_519
8392137;_instance_hyponym;8042183;1;1
331082;_derivationally_related_form;3724417;1;1
6755776;_hypernym;6755568;1;1
229026;_hypernym;109660;1;1
2738741;_part_of;2862048;1;1
8244062;_derivationally_related_form;10120085;1;1
14560360;_hypernym;13920835;1;1
12529500;_member_holonym;12529353;1;1
917772;_derivationally_related_form;10102506;1;1
2951170;_derivationally_related_form;1422172;1;1
46522;_hyponym;145024;1;1
7544647;_hyponym;7545161;1;1
9980090;_derivationally_related_form;7049713;1;1
1754105;_derivationally_related_form;113113;1;1
7283608;_hyponym;7475870;1;1
621734;_derivationally_related_form;5685030;1;1
6148148;_hypernym;6143154;1;1
12201166;_hypernym;11575425;1;1
450335;_member_of_domain_topic;1958615;1;1
2072665;_member_holonym;2072209;229;102
8897065;_part_of;8791167;17;7
5367735;_part_of;5395690;1;1
9824361;_hyponym;9956387;1;1
670261;_hyponym;673983;1;1
1877204;_hypernym;1850315;1;1
11654124;_member_meronym;11654438;1;1
11195619;_instance_hypernym;10301261;1;1
636461;_hyponym;637145;1;1
4169437;_has_part;4593866;1;1
2037090;_derivationally_related_form;9437454;1;1
6099269;_member_of_domain_topic;4471632;1;1
1926311;_also_see;2075049;MISS_10;MISS_62
2092309;_derivationally_related_form;7460104;1;1
1920698;_synset_domain_topic_of;523513;1;1
8765460;_instance_hypernym;8633957;1;1
7371293;_hyponym;7397761;1;1
6364329;_hypernym;6362953;1;1
2541875;_hypernym;1432517;MISS_991;19
6630017;_hyponym;6631140;1;1
9797113;_derivationally_related_form;2565491;1;1
8274923;_member_of_domain_topic;2397460;1;1
13000668;_hypernym;11592146;1;1
10599806;_derivationally_related_form;1731031;1;1
8923755;_instance_hypernym;8524735;1;1
847683;_hypernym;846509;1;1
5752544;_hyponym;5755883;1;1
8173515;_member_meronym;8761244;1;1
12402051;_member_holonym;12401122;1;1
2454119;_member_meronym;2455310;1;1
9051235;_has_part;9103943;1;1
897026;_hypernym;894552;1;1
4497570;_hyponym;3472796;1;1
1800422;_derivationally_related_form;271263;1;1
1358328;_derivationally_related_form;8253450;1;1
5520479;_hypernym;5264756;1;1
6135915;_derivationally_related_form;3002351;1;1
2662979;_derivationally_related_form;1203676;1;1
2037090;_hyponym;2037839;1;1
336718;_hypernym;126264;1;1
6090869;_member_of_domain_topic;11458624;1;1
180770;_hypernym;180413;1;1
3343853;_hyponym;2759963;1;1
1500082;_derivationally_related_form;2818832;1;1
1822724;_derivationally_related_form;13811900;1;1
12623368;_member_holonym;12619306;169;3
4151581;_hypernym;4014297;1;1
2472012;_member_meronym;2474777;1;1
2470451;_member_holonym;2469588;1;1
14501545;_hypernym;14500908;1;1
5055503;_synset_domain_topic_of;17222;1;1
3318983;_hypernym;4014297;1;1
13104059;_hyponym;12192877;1;1
8023843;_synset_domain_topic_of;759694;2;1
2079933;_hyponym;2080652;1;1
10786033;_hyponym;10703905;1;1
11811473;_hyponym;11812094;1;1
832626;_has_part;659349;1;1
126264;_hyponym;566569;1;1
1747945;_derivationally_related_form;6678302;1;1
6062076;_derivationally_related_form;9919297;1;1
1708676;_derivationally_related_form;428270;1;1
6877849;_hypernym;6877078;1;1
12217211;_member_meronym;12217586;1;1
3776460;_hypernym;4467099;1;1
378042;_hypernym;140123;1;1
6915601;_hypernym;6906439;1;1
2661252;_hypernym;2666239;1;1
12213635;_member_meronym;12216028;1;1
9999532;_derivationally_related_form;2253766;1;1
2330582;_member_meronym;2350845;1;1
10985440;_instance_hypernym;9805475;1;1
1711297;_member_holonym;1710348;1;1
1989869;_hypernym;1974773;1;1
652346;_derivationally_related_form;5763412;1;1
9235244;_part_of;8831004;1;1
11675096;_hypernym;11675842;1;1
2291940;_member_holonym;2291391;1;1
6845599;_member_of_domain_usage;3739136;1;1
8816236;_member_meronym;9750891;1;1
3051540;_hyponym;2742322;1;1
1015244;_derivationally_related_form;5823932;1;1
126264;_hyponym;573671;1;1
13423615;_derivationally_related_form;1254013;1;1
1504437;_hyponym;2045024;1;1
14052403;_hyponym;14400677;1;1
2230782;_member_meronym;2231930;58;94
12514592;_hypernym;13112664;1;1
883226;_derivationally_related_form;10274318;1;1
7186148;_hypernym;7185325;1;1
771961;_derivationally_related_form;7246582;1;1
10067968;_hypernym;10215623;1;1
803617;_hyponym;806902;11;17
9093608;_instance_hypernym;8655464;1;1
13649268;_hyponym;13659943;1;1
2559862;_hypernym;2554730;1;1
1786419;_hypernym;1785971;1;1
8784905;_part_of;9350045;1;1
37396;_hyponym;41188;1;1
463543;_member_of_domain_topic;239024;1;1
3764276;_hyponym;2937336;1;1
1258302;_hyponym;1258642;1;1
2023992;_derivationally_related_form;3386011;1;1
12698905;_member_holonym;12694707;1;1
6350127;_derivationally_related_form;10654015;1;1
1608086;_member_holonym;1605119;1;1
10557854;_hyponym;10191192;1;1
4103918;_synset_domain_topic_of;2691156;1;1
1208597;_hypernym;1207609;1;1
13722757;_has_part;13722522;1;1
2424695;_hyponym;2425228;2;2
8920924;_has_part;8925287;1;1
10020890;_hyponym;10632576;1;1
1418037;_synset_domain_topic_of;243918;1;1
2465693;_derivationally_related_form;2120451;1;1
1385017;_hypernym;1384687;1;1
2501101;_hypernym;1342529;1;1
4916342;_hyponym;4993413;1;1
14598079;_derivationally_related_form;1539633;1;1
2464626;_has_part;2463205;1;1
15278281;_hypernym;15286249;1;1
3309808;_hyponym;3819595;1;1
9765278;_instance_hyponym;11189829;1;1
10148165;_member_holonym;8256735;1;1
2753255;_derivationally_related_form;331102;1;2
6481320;_hyponym;6491786;1;1
6590885;_synset_domain_topic_of;6677302;1;1
11847841;_member_holonym;11841529;1;1
739632;_hypernym;739270;1;1
1292885;_derivationally_related_form;4613158;1;1
344421;_hypernym;331950;1;1
4530566;_has_part;4117216;1;1
10247880;_hypernym;7846;1;1
7185325;_derivationally_related_form;753428;1;1
7752109;_hypernym;7751451;1;1
6431740;_instance_hyponym;6449477;1;1
10347446;_synset_domain_topic_of;8199025;1;1
2652668;_member_holonym;2652335;1;1
2338901;_hypernym;2329401;1;1
504901;_hypernym;115157;1;1
1523908;_member_meronym;1584004;1;1
11639445;_member_holonym;11638902;1;1
207728;_hyponym;493929;1;1
9189411;_has_part;8707917;1;1
2690708;_derivationally_related_form;8624196;1;1
13118707;_hyponym;12869478;1;1
13566535;_derivationally_related_form;376106;1;1
395333;_derivationally_related_form;2350175;1;1
873603;_also_see;884778;1;1
1831308;_derivationally_related_form;5685030;1;1
2457058;_derivationally_related_form;44900;1;1
4889162;_hypernym;4887912;1;1
2163982;_hypernym;1342529;1;1
2492198;_hyponym;1194418;3;3
1494310;_hyponym;1611240;1;1
264776;_derivationally_related_form;4860586;1;1
8179879;_hypernym;7942152;1;1
8696931;_instance_hyponym;9011151;1;1
7485475;_derivationally_related_form;1188485;1;1
2118333;_hyponym;2120079;1;1
13100677;_hyponym;13148384;1;1
8231499;_member_meronym;8078819;1;1
7105475;_member_of_domain_usage;15267945;1;1
188137;_hypernym;187526;1;1
1770967;_member_holonym;1770553;1;1
8765069;_instance_hypernym;8691669;1;1
1388130;_hyponym;1401686;88;MISS_569
2224323;_member_holonym;2222718;115;64
3158885;_has_part;3474896;1;1
10379620;_derivationally_related_form;1081152;1;1
1880113;_hypernym;1831531;1;1
3740161;_hyponym;4166553;1;1
1957591;_member_holonym;1956924;1;1
10771270;_derivationally_related_form;1041415;1;1
1400044;_derivationally_related_form;125629;1;1
650353;_derivationally_related_form;10012815;1;1
9168707;_part_of;9057311;1;1
2054966;_member_holonym;2054834;MISS_487;MISS_454
93979;_hypernym;241689;1;1
8760510;_member_meronym;8761244;1;1
2647497;_derivationally_related_form;5393023;1;1
1194483;_derivationally_related_form;4663763;1;1
2038357;_derivationally_related_form;5068080;1;1
2154508;_derivationally_related_form;6767035;1;1
798245;_hyponym;798959;1;1
10241;_hyponym;102791;1;1
8955626;_instance_hypernym;8700255;1;1
2131279;_hyponym;2152278;1;1
635794;_derivationally_related_form;575365;1;1
2075462;_hyponym;2030764;1;1
14083200;_part_of;14086143;1;1
2507649;_hyponym;2508742;1;1
1134781;_derivationally_related_form;122954;1;1
456596;_verb_group;456740;1;1
8566028;_hypernym;8568978;1;1
11744859;_hyponym;12872698;1;1
915830;_hypernym;941990;1;1
8574314;_instance_hyponym;8715110;1;1
12401122;_member_holonym;12398682;1;1
14462193;_hypernym;14460565;1;1
11659627;_member_holonym;11659500;1;1
7938773;_hyponym;8373244;1;1
8818835;_part_of;8815858;1;1
858377;_hypernym;858188;1;1
241038;_derivationally_related_form;7313004;1;1
921072;_derivationally_related_form;5919034;1;1
2087122;_hyponym;2092468;1;1
13987423;_hyponym;14051201;1;1
8131530;_has_part;8347704;1;1
2872529;_part_of;3077958;1;1
12883395;_hypernym;11579418;1;1
1383896;_hyponym;1401106;1;1
15145782;_hypernym;15290337;1;1
3370927;_synset_domain_usage_of;6845599;1;1
9713501;_member_holonym;8902422;1;1
9334396;_hyponym;9437098;1;1
306426;_has_part;306900;1;1
369194;_derivationally_related_form;8303504;1;1
1305361;_derivationally_related_form;8640111;MISS_385;MISS_296
6951067;_member_of_domain_usage;10589243;1;1
1020005;_derivationally_related_form;6765044;1;1
1629589;_hypernym;1617192;1;1
164999;_hypernym;163779;1;1
8024096;_synset_domain_topic_of;759694;3;1
1950798;_derivationally_related_form;1105259;1;1
1209678;_derivationally_related_form;5566504;1;1
9609232;_hyponym;10481003;1;1
13572436;_hyponym;13556893;1;1
3122748;_hyponym;3366823;1;1
5652396;_hyponym;5654362;1;1
8441203;_member_of_domain_topic;6552814;1;1
7039056;_derivationally_related_form;1707495;1;1
2579447;_derivationally_related_form;10419047;1;1
1016832;_hyponym;1254253;1;1
47945;_hyponym;49309;1;1
2016523;_derivationally_related_form;7370125;1;1
6142118;_hypernym;5999797;1;1
12423565;_member_meronym;12459471;1;1
8101410;_derivationally_related_form;1429455;1;1
1120069;_hyponym;2567519;1;1
7619881;_hypernym;7566340;1;1
8896645;_part_of;8897065;1;1
1819147;_hyponym;1819554;1;1
1753488;_hypernym;1752165;1;1
15037339;_has_part;15037664;1;1
2163183;_hypernym;2162947;1;1
8209687;_hyponym;8211924;1;1
10820790;_instance_hypernym;10705615;2;1
2624263;_hyponym;2754463;1;1
5748285;_hyponym;5748786;1;1
6013584;_synset_domain_topic_of;6000644;1;1
710005;_hypernym;704690;1;1
1340439;_hyponym;1367266;1;1
9760913;_derivationally_related_form;1728355;1;1
1413188;_member_holonym;1412085;1;1
1432517;_hyponym;2651412;1;1
14302261;_derivationally_related_form;2616627;1;1
11217479;_instance_hypernym;10794014;1;1
955060;_instance_hyponym;1289631;1;1
2108026;_hypernym;2108377;1;1
12423565;_member_meronym;12473011;1;16
11683989;_derivationally_related_form;1500873;1;1
5514272;_hypernym;5514081;1;1
11835451;_hypernym;11573660;1;1
6180720;_hypernym;5870916;1;1
1217043;_derivationally_related_form;3421117;1;1
3852280;_has_part;3656484;1;1
9252078;_instance_hypernym;9411430;1;1
7211752;_derivationally_related_form;66025;1;1
1467180;_member_meronym;1467504;1;1
8792548;_has_part;8797840;41;534
207306;_hypernym;206927;1;1
13016457;_member_holonym;12998349;1;1
6609503;_hypernym;6607339;1;1
6151693;_hypernym;6143154;1;1
43765;_derivationally_related_form;2603699;1;1
13166338;_hyponym;13179410;1;1
1696648;_hypernym;1675963;1;1
3075191;_derivationally_related_form;6974127;1;1
1374465;_derivationally_related_form;9397607;1;1
8152657;_member_meronym;10547145;1;1
1834896;_verb_group;1835103;1;1
8225090;_hyponym;8225334;1;1
2766792;_hypernym;3452741;1;1
11886788;_hypernym;11575425;1;1
1771390;_hypernym;1767949;1;1
3530910;_has_part;3532187;1;1
13000372;_member_meronym;13004160;1;1
8023843;_instance_hypernym;8392137;1;1
2243351;_member_holonym;2241184;1;1
8441203;_member_of_domain_topic;9962612;1;139
455529;_derivationally_related_form;252430;1;1
10387712;_synset_domain_region_of;8860123;1;1
10204177;_instance_hyponym;11115558;1;1
14863521;_hypernym;14859838;1;1
8928933;_instance_hypernym;8524735;1;1
13137409;_has_part;7742704;1;1
881329;_hypernym;880978;1;1
11922374;_member_holonym;11921949;1;1
4543772;_has_part;4283378;1;1
11795366;_hypernym;11556857;1;1
12079737;_hypernym;11556857;2;1
2183697;_member_holonym;2159271;1;1
198793;_hypernym;191142;1;1
9614047;_derivationally_related_form;264776;1;1
977153;_hypernym;976653;1;1
7705931;_hyponym;7762534;1;1
574996;_derivationally_related_form;7416107;1;1
10060352;_derivationally_related_form;796886;1;1
10632576;_hyponym;10354265;1;1
8815046;_member_meronym;9693809;1;1
2221240;_member_holonym;2219234;1;1
417643;_derivationally_related_form;1424948;1;1
9044862;_member_of_domain_region;7647496;1;1
2124748;_hypernym;2106506;1;1
6335832;_hypernym;6333653;MISS_498;MISS_28
6584891;_hypernym;6355894;93;4
12574727;_hypernym;11585340;1;1
12906498;_member_holonym;12906334;1;1
12194776;_member_meronym;12195965;1;1
4217882;_derivationally_related_form;1498319;1;1
12154628;_member_meronym;12154773;1;1
3339296;_hypernym;4188643;1;1
40962;_derivationally_related_form;2724417;1;1
4029734;_hypernym;4421872;1;1
15237782;_hypernym;15236475;1;1
13753740;_synset_domain_region_of;8929922;1;1
7086518;_derivationally_related_form;1880113;1;1
13920835;_hyponym;14422179;73;165
1518924;_hyponym;1519569;1;1
15163005;_hypernym;15157041;10;14
2996840;_hyponym;2989475;1;1
8929243;_has_part;8929555;1;1
2428487;_derivationally_related_form;53913;1;1
7842753;_hyponym;7866571;1;1
5229468;_hyponym;5254393;1;1
1792097;_hypernym;1790020;1;1
523513;_member_of_domain_topic;1084466;1;1
236581;_derivationally_related_form;2007417;1;1
6004685;_member_of_domain_topic;8648153;1;1
4003241;_hypernym;4330340;1;1
1762525;_hyponym;1981137;23;MISS_743
10274639;_hypernym;9931267;1;1
14622893;_hyponym;14653416;1;1
4987620;_derivationally_related_form;982293;1;1
2604477;_hyponym;2660442;1;1
8715952;_instance_hypernym;8524735;1;1
7712559;_hypernym;7712382;1;1
1850315;_hyponym;2093610;1;1
2594552;_hypernym;2594250;1;1
9772029;_hyponym;10804287;1;1
10435988;_derivationally_related_form;1507143;1;1
13412321;_derivationally_related_form;1001857;1;1
2913152;_hyponym;3322570;1;1
7950920;_hyponym;8367880;1;1
10142537;_synset_domain_region_of;8984788;1;1
1548143;_member_holonym;1547459;1;1
12915400;_member_holonym;12914433;1;1
8394423;_hypernym;8191230;1;1
7182744;_hypernym;7183151;1;1
2244963;_hypernym;1759182;1;1
8672738;_instance_hyponym;9152570;1;1
2213690;_hyponym;2214485;1;1
652659;_hypernym;633864;1;1
2932891;_derivationally_related_form;1844653;1;1
5459953;_hypernym;14867858;1;1
3270165;_has_part;4304375;1;1
3493333;_part_of;3082979;1;1
2305245;_member_holonym;2273545;1;1
2554730;_hyponym;2572196;1;1
5009170;_hyponym;5019661;1;1
7311115;_derivationally_related_form;1835496;1;1
7884567;_hyponym;7907943;1;1
126264;_hyponym;544549;1;1
553362;_derivationally_related_form;1103836;1;1
67274;_derivationally_related_form;9860940;1;1
475647;_derivationally_related_form;252430;1;1
6000644;_member_of_domain_topic;665630;1;1
3485997;_hyponym;3785142;1;1
514396;_derivationally_related_form;1387786;1;1
2087156;_hypernym;2077656;1;1
518653;_hypernym;313987;1;1
7094093;_hyponym;7094355;1;1
4670746;_hyponym;4671841;1;1
6838652;_part_of;6498569;1;1
7443010;_derivationally_related_form;1521124;1;1
7969695;_hyponym;7970406;1;1
369138;_derivationally_related_form;2028994;1;1
2329883;_derivationally_related_form;4322026;1;1
768353;_hypernym;766234;1;1
11746776;_member_meronym;12486732;69;MISS_664
5943300;_hyponym;5958549;1;1
6295235;_member_of_domain_usage;3825080;1;1
7269916;_hypernym;6806469;1;1
9215664;_instance_hyponym;9226209;1;1
2832168;_hyponym;4011409;1;1
1798100;_hypernym;1770501;1;1
13196545;_member_holonym;13192025;1;1
1471682;_has_part;5563034;1;1
1785831;_member_holonym;1784427;1;1
9908025;_hyponym;10023039;1;1
1505254;_verb_group;2098458;1;1
1762525;_hyponym;2276527;1;1
1409065;_hypernym;1387617;1;1
2346136;_hyponym;2345856;1;1
14476205;_hypernym;14475405;1;1
1835496;_also_see;1992503;1;19
8441203;_member_of_domain_topic;906367;1;1
10632576;_hyponym;10488016;1;1
1400856;_hypernym;1400044;1;1
1421622;_hypernym;1296462;1;1
2046755;_derivationally_related_form;343249;1;1
667424;_hypernym;666886;1;1
8860123;_member_of_domain_region;504844;1;1
931847;_derivationally_related_form;1644746;1;1
7184735;_derivationally_related_form;774056;1;1
644583;_hyponym;647929;1;1
783042;_hypernym;782527;1;1
2072673;_hypernym;1992503;1;1
2120140;_derivationally_related_form;14361664;1;1
13111174;_hyponym;11714382;1;1
