head;relation;tail;head_rank;tail_rank
3228016;_hypernym;2817799;MISS_88;MISS_879
1931398;_hypernym;1921887;MISS_666;73
4590746;_derivationally_related_form;1392237;1;1
2494356;_derivationally_related_form;328327;1;1
4362821;_hypernym;4231693;MISS_84;MISS_1
7262108;_hypernym;7258332;MISS_88;MISS_260
6674542;_derivationally_related_form;970732;1;1
4437953;_has_part;3482523;MISS_4;MISS_551
9503282;_hypernym;9483738;MISS_504;MISS_1293
13123431;_hypernym;13122985;MISS_223;MISS_1678
1371756;_derivationally_related_form;136329;1;1
10835022;_instance_hypernym;10030277;MISS_454;MISS_1
1311103;_hypernym;1282545;3;8
2333225;_derivationally_related_form;841628;1;1
7546125;_derivationally_related_form;1463965;1;1
13145250;_hypernym;13144794;1;1
509039;_synset_domain_topic_of;3082979;MISS_1251;MISS_1
3975232;_derivationally_related_form;1152670;1;1
5514717;_hypernym;5513302;MISS_156;1002
6798750;_derivationally_related_form;1275762;1;1
103419;_hypernym;103140;MISS_64;MISS_1
5979595;_hypernym;5978812;MISS_116;MISS_1673
529101;_synset_domain_topic_of;528667;148;125
12485811;_hypernym;11567411;102;1
9753498;_hypernym;7846;4;1
1309701;_also_see;1313923;10;62
2540670;_derivationally_related_form;10582154;1;1
2320621;_hypernym;2316038;MISS_1000;MISS_590
10929886;_instance_hypernym;9920283;2;1
2579447;_derivationally_related_form;272713;1;1
1775535;_derivationally_related_form;5813229;1;1
10294139;_synset_domain_topic_of;8199025;92;1
9883947;_hypernym;10254965;MISS_6;MISS_236
396325;_hypernym;394813;MISS_335;416
4419073;_hypernym;4365484;MISS_161;MISS_1
5015463;_derivationally_related_form;369864;2;2
12731202;_member_meronym;12731401;MISS_120;MISS_74
15049594;_hypernym;14940100;MISS_196;MISS_1687
495998;_derivationally_related_form;10785333;1;1
500280;_hypernym;565302;1;1
3514974;_hypernym;2718259;MISS_438;MISS_280
115803;_derivationally_related_form;1566916;MISS_1333;MISS_4487
2067689;_derivationally_related_form;7405893;1;1
1460421;_also_see;1244410;1;1
7334490;_derivationally_related_form;1656458;1;1
3181501;_derivationally_related_form;1351601;1;1
2525866;_member_meronym;2526121;17;152
9292751;_instance_hypernym;31264;MISS_33;MISS_172
2681795;_also_see;235918;36;MISS_840
1822773;_member_meronym;1823610;MISS_1;MISS_721
1015104;_derivationally_related_form;10760763;1;1
9252970;_derivationally_related_form;2025009;1;1
15180528;_hypernym;33615;MISS_386;64
1632103;_hypernym;1631534;MISS_251;241
6677974;_derivationally_related_form;9949946;MISS_1126;688
7384898;_derivationally_related_form;1053771;1;1
10215623;_hypernym;9617867;MISS_1764;226
2436514;_member_meronym;2436645;1;1
8709038;_has_part;8756202;2;1
9143649;_instance_hypernym;8524735;54;1
10328782;_hypernym;10640620;MISS_155;1665
8947319;_instance_hypernym;8698379;1;1
13391118;_hypernym;13388245;290;13
4294879;_hypernym;3322570;MISS_177;MISS_1731
4618070;_derivationally_related_form;618878;1;1
9994943;_derivationally_related_form;358431;1;1
2000036;_hypernym;1759182;49;1
2640242;_hypernym;2638596;5;4
2647503;_member_meronym;2647660;1;1
5481870;_hypernym;5486510;MISS_103;MISS_1
2586382;_member_meronym;2587761;85;240
12299988;_hypernym;11562747;4;1
8558155;_derivationally_related_form;10231515;1;1
2194913;_derivationally_related_form;7503260;1;1
13903387;_derivationally_related_form;2710673;1;1
757544;_hypernym;685683;MISS_206;MISS_2064
118523;_derivationally_related_form;15133621;1;1
10012484;_derivationally_related_form;7560903;3;3
9148970;_has_part;9152401;1;1
645771;_derivationally_related_form;152727;1;1
2151700;_hypernym;2150948;45;10
1476685;_synset_domain_topic_of;6037666;MISS_2632;30
3767459;_derivationally_related_form;1695459;1;1
8349681;_hypernym;8337324;MISS_1411;MISS_1
13365698;_derivationally_related_form;2215506;1;1
8030711;_instance_hypernym;8392137;1;1
2394662;_derivationally_related_form;10005721;1;1
3931044;_hypernym;4076846;19;4
12508077;_hypernym;11585340;2;1
3692379;_hypernym;3051540;MISS_359;MISS_1
3147509;_hypernym;3094503;73;5
14800277;_hypernym;14682133;MISS_428;MISS_1
3705379;_derivationally_related_form;399788;1;1
11418460;_derivationally_related_form;1468097;1;1
1981137;_hypernym;1762525;MISS_812;23
12039743;_member_meronym;12073410;1;136
6021247;_synset_domain_topic_of;6018465;1;1
10122300;_derivationally_related_form;1316619;1;1
13068073;_hypernym;11592146;MISS_626;32
10522759;_hypernym;7846;MISS_3779;21
4401088;_has_part;4402580;MISS_1;MISS_477
236592;_derivationally_related_form;808182;1;1
12393086;_hypernym;12205694;MISS_788;14
1240188;_hypernym;1239862;MISS_44;MISS_580
112628;_derivationally_related_form;5783940;1;1
8359949;_hypernym;8189659;MISS_727;174
9930876;_derivationally_related_form;2566227;1;1
57486;_hypernym;53913;409;15
8893223;_has_part;8893492;16;26
383390;_derivationally_related_form;1579813;1;1
8766988;_has_part;8769329;5;857
2001428;_member_meronym;2007721;10;114
2326355;_verb_group;1315333;1;1
2440705;_member_meronym;2448754;3;213
396029;_derivationally_related_form;451648;1;1
3331244;_hypernym;3309808;MISS_824;MISS_1
4994824;_hypernym;4992163;MISS_200;MISS_1
234423;_derivationally_related_form;2535896;1;1
5921868;_derivationally_related_form;692718;1;1
11911591;_member_meronym;11925140;1;129
2713218;_derivationally_related_form;5578442;1;1
6845599;_member_of_domain_usage;4527808;1;393
5018103;_hypernym;5009170;MISS_274;706
296263;_synset_domain_topic_of;2691156;MISS_405;MISS_144
981944;_derivationally_related_form;7125958;1;1
893955;_derivationally_related_form;100044;1;1
13259917;_derivationally_related_form;1100145;1;1
225150;_hypernym;220023;MISS_108;MISS_1285
1013971;_hypernym;1012712;MISS_180;MISS_1
10325243;_derivationally_related_form;475819;1;1
2950826;_derivationally_related_form;9811852;1;1
11841529;_member_meronym;11850748;2;54
1543123;_also_see;1984902;3;286
180413;_derivationally_related_form;2236124;1;1
10741152;_hypernym;9631463;MISS_199;MISS_1
13081050;_hypernym;11592146;12;1
4985198;_hypernym;4983122;MISS_267;653
1682761;_hypernym;1675963;9;2
2573704;_hypernym;2554730;MISS_325;45
2529293;_hypernym;1428580;MISS_201;132
1404129;_member_meronym;1404813;1;1
10401639;_derivationally_related_form;2294179;1;1
6630017;_derivationally_related_form;897241;1;1
2249365;_hypernym;1759182;41;1
9960688;_hypernym;9878275;MISS_40;MISS_2408
3029133;_derivationally_related_form;10851599;1;1
14450691;_hypernym;14449126;7;7
168217;_derivationally_related_form;364787;1;1
4935528;_derivationally_related_form;1220885;1;1
3065516;_derivationally_related_form;5971394;1;1
4913839;_derivationally_related_form;2457233;1;1
4754440;_derivationally_related_form;684480;1;1
955601;_derivationally_related_form;6742173;1;1
13624509;_has_part;13624190;17;8
2233767;_member_meronym;2233943;MISS_43;MISS_432
1628450;_member_meronym;1635659;3;12
2103925;_hypernym;1850315;MISS_2375;MISS_626
281101;_derivationally_related_form;274707;1;1
195569;_hypernym;191142;288;9
10648237;_derivationally_related_form;2394662;1;1
6680002;_derivationally_related_form;10266486;MISS_1015;MISS_754
9051235;_instance_hypernym;8574314;13;2
2866578;_derivationally_related_form;1131902;1;1
3157582;_hypernym;2720725;146;22
457327;_derivationally_related_form;380994;1;1
12740514;_member_meronym;12743680;14;210
7491981;_derivationally_related_form;1820302;1;1
2162434;_hypernym;2168555;MISS_14;MISS_1458
1121948;_derivationally_related_form;10038929;1;1
84107;_derivationally_related_form;698609;1;1
11296139;_instance_hypernym;10020890;MISS_397;25
5773049;_derivationally_related_form;772640;1;1
1521912;_hypernym;1212230;33;3
8766988;_has_part;8772307;2;521
9179776;_derivationally_related_form;770437;1;1
411312;_derivationally_related_form;8111783;1;1
8962951;_instance_hypernym;8524735;465;1
12476510;_hypernym;13121104;MISS_140;MISS_1245
7241837;_hypernym;7238694;20;4
1837744;_also_see;914421;3;3
2371811;_derivationally_related_form;621627;1;1
3731695;_derivationally_related_form;1232272;1;1
8289089;_hypernym;8288753;MISS_102;MISS_1020
11013876;_instance_hypernym;10022111;5;3
8955626;_has_part;8956140;81;409
9239740;_hypernym;19128;76;1
1700076;_hypernym;1342529;11;1
8941681;_member_of_domain_region;1271107;MISS_48;MISS_12
8514865;_hypernym;8512736;MISS_160;MISS_269
2774630;_derivationally_related_form;1454246;1;1
4700642;_derivationally_related_form;1265989;1;1
11647703;_hypernym;11647306;1;1
103875;_derivationally_related_form;14290534;1;1
6780882;_hypernym;6776138;MISS_1152;630
8487504;_member_meronym;8896092;10;MISS_223
14521954;_hypernym;14521648;MISS_21;MISS_921
14545045;_derivationally_related_form;3054551;1;1
1891638;_hypernym;1891249;MISS_148;MISS_764
2362601;_hypernym;2339413;MISS_569;123
431117;_derivationally_related_form;357906;1;1
181258;_derivationally_related_form;11683556;1;1
11772408;_hypernym;12205694;MISS_788;MISS_1
7419599;_hypernym;7357388;MISS_195;787
1185304;_derivationally_related_form;7575076;1;1
7229530;_derivationally_related_form;883226;3;1
13506587;_derivationally_related_form;2071837;38;104
1961862;_hypernym;1939598;MISS_721;86
7555647;_derivationally_related_form;857923;1;1
3473966;_derivationally_related_form;49102;MISS_152;MISS_276
201407;_derivationally_related_form;1068184;1;1
12250413;_hypernym;11565385;1;1
1614769;_hypernym;1507175;13;1
1583656;_verb_group;1583494;1;1
4737568;_hypernym;4735929;MISS_105;MISS_1
55010;_hypernym;104868;6;1
3328650;_hypernym;2707683;1;1
1621127;_derivationally_related_form;1053221;1;1
260648;_derivationally_related_form;4083468;1;1
7689003;_hypernym;7687789;MISS_2;MISS_927
9130076;_has_part;9130714;23;416
8191987;_has_part;8193854;4;37
344174;_derivationally_related_form;13512036;1;1
14448200;_hypernym;14475661;MISS_90;MISS_878
639556;_has_part;5798569;MISS_22;MISS_68
617095;_hypernym;690614;MISS_1204;83
2654609;_hypernym;1432517;MISS_960;3
658913;_hypernym;658052;MISS_205;MISS_580
1834896;_hypernym;1834485;MISS_12;MISS_1688
1637982;_derivationally_related_form;43195;1;1
2600255;_derivationally_related_form;8223263;1;1
299580;_hypernym;123170;MISS_993;2065
13925550;_derivationally_related_form;461493;1;1
1051082;_hypernym;1048912;MISS_402;410
968211;_derivationally_related_form;10483138;1;1
1344293;_derivationally_related_form;10737431;1;1
13714184;_hypernym;13608598;MISS_128;MISS_1
1901133;_hypernym;1904930;26;1
10629020;_derivationally_related_form;1501347;1;1
2179429;_member_meronym;2180233;10;191
1778017;_derivationally_related_form;5924519;1;1
6879180;_hypernym;6873252;MISS_216;460
8860123;_member_of_domain_region;292386;1;MISS_2657
10555679;_derivationally_related_form;1761706;1;1
4262161;_hypernym;4080454;MISS_31;MISS_925
1360712;_member_meronym;1360937;MISS_352;MISS_222
657604;_has_part;153105;MISS_158;MISS_123
430099;_hypernym;429060;MISS_229;353
10722385;_hypernym;10363913;MISS_143;2405
2164531;_derivationally_related_form;6877381;1;1
181258;_derivationally_related_form;394803;1;1
2307547;_hypernym;2306462;2;1
1949218;_synset_domain_topic_of;815801;82;3
12513426;_member_meronym;12513613;MISS_107;MISS_8
1350855;_hypernym;1355326;MISS_189;454
4663763;_hypernym;4662951;4;11
2631238;_derivationally_related_form;1639369;1;1
6309383;_hypernym;7997703;MISS_593;MISS_1184
3142912;_hypernym;3081021;MISS_271;MISS_1
3800933;_derivationally_related_form;1707925;1;1
10235549;_derivationally_related_form;13928388;1;1
8282696;_hypernym;8276720;MISS_566;MISS_457
201058;_derivationally_related_form;550546;MISS_1097;MISS_4483
1069190;_derivationally_related_form;145218;1;1
7907161;_hypernym;7906284;MISS_105;MISS_1679
4211528;_derivationally_related_form;2449340;1;1
11790624;_member_meronym;11790788;MISS_91;MISS_377
10421956;_derivationally_related_form;101609;1;1
1457489;_hypernym;1555742;MISS_225;1118
1917244;_derivationally_related_form;14549937;1;1
13196545;_hypernym;13167078;1;1
2483564;_derivationally_related_form;13737480;1;1
8308497;_derivationally_related_form;876665;1;1
5333467;_hypernym;5287882;61;382
1251928;_hypernym;1249724;MISS_214;1474
1376245;_hypernym;1377032;34;72
12522188;_hypernym;13104059;MISS_678;10
11158982;_instance_hypernym;10650162;15;1
5249636;_derivationally_related_form;2358034;1;1
7985223;_derivationally_related_form;1292885;1;1
2344060;_hypernym;2199590;MISS_1331;111
11065345;_instance_hypernym;10030277;1;1
9748889;_derivationally_related_form;3068473;1;1
61933;_hypernym;83809;MISS_248;MISS_1670
656292;_hypernym;654625;18;1
414627;_hypernym;1855606;61;12
493703;_derivationally_related_form;805524;1;1
9044862;_has_part;9356320;1;263
14852450;_hypernym;14580897;MISS_329;35
5769833;_derivationally_related_form;930368;1;1
1189427;_derivationally_related_form;1069980;1;1
960961;_derivationally_related_form;6420781;1;1
1512465;_derivationally_related_form;105164;1;1
2913152;_has_part;4587648;43;MISS_903
14959644;_hypernym;14991927;MISS_165;398
14915622;_derivationally_related_form;1208400;1;1
4561548;_derivationally_related_form;1375637;1;1
1523656;_derivationally_related_form;1543731;1;1
289175;_hypernym;288970;MISS_85;MISS_1687
156101;_derivationally_related_form;2373785;1;1
381680;_derivationally_related_form;2622234;1;1
8101410;_derivationally_related_form;2329578;1;1
1066542;_derivationally_related_form;2466134;1;1
9722399;_hypernym;9634494;MISS_160;126
1708113;_derivationally_related_form;9809925;1;1
2228031;_hypernym;2222318;1;1
2526934;_derivationally_related_form;15291199;1;1
12501745;_member_meronym;12571194;1;101
8153102;_member_meronym;10250527;MISS_48;MISS_5
774107;_hypernym;774796;MISS_113;MISS_1721
5395690;_has_part;5508943;MISS_27;MISS_683
1812720;_hypernym;1761706;MISS_184;996
5725378;_hypernym;5721180;MISS_100;MISS_883
7363346;_derivationally_related_form;1970826;1;1
1316949;_hypernym;15388;MISS_907;MISS_1
1854047;_member_meronym;1854223;80;266
4871720;_derivationally_related_form;763901;1;1
14837364;_hypernym;14877585;MISS_174;277
12884260;_hypernym;11669921;MISS_516;56
5667613;_derivationally_related_form;981083;1;1
2245592;_member_meronym;2252039;5;123
9069862;_has_part;9070233;208;MISS_1054
8898187;_instance_hypernym;8633957;224;1
2255942;_hypernym;2200686;MISS_1449;539
3804744;_has_part;3501288;1;1
8672562;_hypernym;8574314;MISS_1331;848
2072849;_hypernym;1992503;27;45
1230965;_derivationally_related_form;2486932;1;1
1767661;_hypernym;1905661;16;2
810226;_hypernym;809654;MISS_142;MISS_1
9838370;_hypernym;10273064;MISS_168;MISS_1670
421691;_hypernym;426958;MISS_217;121
15160579;_hypernym;15209413;80;124
9307902;_has_part;9345932;2;13
6709533;_hypernym;6598915;MISS_470;34
976224;_hypernym;975902;MISS_138;MISS_1674
6845599;_member_of_domain_usage;3197804;1;MISS_574
373766;_derivationally_related_form;14289590;1;1
7328;_derivationally_related_form;10803193;1;1
10876798;_instance_hypernym;10072708;MISS_405;89
361641;_hypernym;126264;MISS_3462;MISS_1
9999135;_derivationally_related_form;847870;1;1
864535;_hypernym;859001;MISS_189;MISS_878
10017422;_derivationally_related_form;1955127;1;1
245059;_hypernym;151689;MISS_1273;375
5461816;_has_part;5295381;3;7
1695259;_member_meronym;1725240;7;153
8524735;_has_part;8543625;1;2
229934;_derivationally_related_form;478217;1;1
2557461;_member_meronym;2557591;3;1
6037298;_hypernym;6000400;MISS_875;MISS_2113
3446268;_hypernym;3501614;2;57
9356080;_instance_hypernym;9411430;374;3
93327;_derivationally_related_form;68617;1;1
9189411;_has_part;8995862;1;5
7624466;_hypernym;7557434;MISS_1095;421
5538625;_has_part;5600637;9;95
363260;_derivationally_related_form;156601;1;1
2348568;_derivationally_related_form;240184;1;1
4399537;_hypernym;3905540;MISS_22;MISS_1854
3450516;_derivationally_related_form;106592;1;1
1628197;_derivationally_related_form;3433877;1;1
12137120;_hypernym;12135898;18;5
8227214;_hypernym;8049401;MISS_228;269
203342;_derivationally_related_form;685683;1;1
13631687;_has_part;13631037;12;27
1665081;_derivationally_related_form;7695965;1;1
5010062;_derivationally_related_form;6336;1;1
8820121;_has_part;9420030;3;18
8723006;_has_part;9350524;8;15
3305135;_hypernym;3304730;MISS_122;MISS_882
11538582;_hypernym;11537665;4;5
2138921;_member_meronym;2140970;1;1
11411501;_hypernym;11410625;MISS_289;MISS_1
9788237;_synset_domain_topic_of;8441203;MISS_4512;2
28651;_has_part;8502171;28;4
13743605;_derivationally_related_form;1465218;1;1
9505418;_derivationally_related_form;693401;MISS_866;MISS_1515
1075164;_derivationally_related_form;235435;1;1
5148699;_derivationally_related_form;2495922;1;1
1155354;_also_see;2106761;1;1
4955160;_derivationally_related_form;1246095;1;1
8378356;_hypernym;8377806;MISS_2;MISS_1738
3257877;_hypernym;3093574;86;39
3049457;_has_part;4190052;MISS_432;MISS_129
10102506;_hypernym;10756433;MISS_171;MISS_2082
2006510;_member_meronym;2006827;MISS_846;MISS_697
800421;_hypernym;798245;MISS_177;MISS_1752
9873348;_derivationally_related_form;774344;1;1
8083599;_has_part;8085824;9;360
5573602;_has_part;5293944;MISS_23;MISS_571
10524413;_derivationally_related_form;717358;1;1
2429810;_verb_group;792471;MISS_106;MISS_33
2409412;_derivationally_related_form;10054657;1;1
7358060;_derivationally_related_form;477665;1;1
155727;_hypernym;433232;MISS_155;MISS_1
376715;_derivationally_related_form;1573515;1;1
9850642;_hypernym;10667187;MISS_135;MISS_764
925372;_derivationally_related_form;7525555;1;1
12258663;_member_meronym;12259316;27;6
13140535;_member_meronym;13144303;17;63
1243661;_hypernym;1226215;MISS_124;693
14213512;_hypernym;14213199;MISS_47;MISS_881
12245695;_hypernym;13112664;163;1
1153861;_hypernym;1123598;MISS_619;MISS_448
583239;_also_see;346991;1;1
1111458;_hypernym;1111028;MISS_139;MISS_507
5504532;_has_part;5505131;21;587
1825237;_derivationally_related_form;4945057;1;1
823129;_synset_domain_topic_of;8081668;MISS_242;76
1575401;_hypernym;1574045;MISS_86;MISS_720
2248147;_member_meronym;2250464;33;85
7441619;_derivationally_related_form;1522276;109;56
15084999;_hypernym;14621446;MISS_373;MISS_1
2116777;_verb_group;2116568;1;1
1100145;_derivationally_related_form;7354731;1;1
9246883;_synset_domain_topic_of;6084469;52;1
2587239;_derivationally_related_form;10735298;1;1
3806381;_hypernym;3808977;MISS_1;MISS_355
1741446;_verb_group;1235355;1;1
7518468;_derivationally_related_form;202934;1;1
10363913;_derivationally_related_form;345761;1;1
1940488;_member_meronym;1955463;1;1
13945102;_derivationally_related_form;1096497;1;1
2002410;_hypernym;2002720;MISS_352;MISS_1
15155220;_hypernym;15154774;5;2
7201804;_derivationally_related_form;987071;1;1
10287213;_has_part;5220306;14;2
2544348;_derivationally_related_form;802962;1;1
351963;_derivationally_related_form;7291312;1;1
1721556;_derivationally_related_form;7014029;1;1
6619428;_hypernym;6619065;MISS_210;904
594836;_derivationally_related_form;9931640;1;1
12039743;_member_meronym;12074205;1;1
11963755;_member_meronym;11963932;MISS_111;MISS_541
207761;_derivationally_related_form;2499312;1;1
6071934;_derivationally_related_form;1567888;1;1
9918554;_hypernym;7846;MISS_3779;11
10119953;_hypernym;9626238;MISS_1045;MISS_529
14042423;_derivationally_related_form;1569181;1;1
2921884;_hypernym;3003730;MISS_135;MISS_1057
10526096;_derivationally_related_form;2491383;1;1
3420440;_hypernym;3169390;27;9
1233156;_derivationally_related_form;2487573;1;1
2236044;_hypernym;2232951;MISS_181;MISS_629
521085;_hypernym;521209;MISS_49;MISS_1
2012344;_hypernym;1850315;7;2
9813696;_hypernym;10338707;MISS_146;MISS_498
3446268;_has_part;4444345;3;2
2915055;_derivationally_related_form;5407119;1;1
8735705;_instance_hypernym;9319604;MISS_109;MISS_107
2556537;_verb_group;1218084;1;1
9023321;_has_part;9026204;1;274
1437805;_member_meronym;1444520;8;117
8731057;_instance_hypernym;8524735;MISS_1859;2
5483388;_hypernym;5296775;MISS_162;MISS_1
8860123;_member_of_domain_region;3415252;1;MISS_2657
5638606;_derivationally_related_form;10294953;1;1
644372;_also_see;1688271;1;1
1635056;_hypernym;1634424;70;18
1581070;_derivationally_related_form;2957586;1;1
3820318;_hypernym;3442756;MISS_115;MISS_422
470701;_hypernym;1323958;4;2
1458973;_hypernym;140123;203;4
13441812;_derivationally_related_form;60185;1;1
7751004;_hypernym;13138308;7;2
189189;_hypernym;187526;MISS_1213;426
8130712;_hypernym;8337324;12;1
10902591;_instance_hypernym;10467395;MISS_399;MISS_1
10298912;_hypernym;10371741;MISS_24;MISS_1698
10179069;_hypernym;9786585;MISS_968;MISS_1673
1130455;_derivationally_related_form;7159791;1;1
9147964;_has_part;9148662;730;MISS_1046
32981;_hypernym;34288;MISS_227;1047
3428805;_derivationally_related_form;1330822;1;1
417413;_similar_to;418110;1;1
12667582;_has_part;7763483;MISS_97;MISS_105
2235575;_member_meronym;2235761;MISS_727;MISS_828
2642430;_hypernym;1429349;MISS_1307;5
7321517;_synset_domain_topic_of;6236802;MISS_258;MISS_109
10213652;_derivationally_related_form;2591736;1;1
11918631;_hypernym;11579418;10;1
190682;_hypernym;126264;MISS_3462;7
3925226;_derivationally_related_form;2838592;1;1
2622234;_derivationally_related_form;14419164;1;1
10583387;_hypernym;10314952;MISS_174;MISS_2107
11879722;_hypernym;11878283;8;2
2616713;_derivationally_related_form;10681194;1;1
9137869;_has_part;9388318;102;684
2510337;_hypernym;2422663;3;2
9843956;_synset_domain_topic_of;471613;9;1
7412310;_derivationally_related_form;2763609;1;1
1424948;_verb_group;1425348;1;1
2473431;_hypernym;776059;MISS_137;MISS_2063
15275598;_hypernym;15272029;MISS_78;MISS_1677
6961557;_derivationally_related_form;3130073;1;1
2150039;_synset_domain_topic_of;6043075;MISS_877;22
7557434;_derivationally_related_form;1180351;1;1
14960090;_hypernym;14686352;MISS_97;MISS_1700
546192;_derivationally_related_form;15109745;1;1
2763714;_hypernym;3489162;5;2
722232;_hypernym;628491;89;43
10259780;_synset_domain_topic_of;8199025;578;1
1799629;_hypernym;1803003;MISS_140;MISS_1
14641397;_derivationally_related_form;520881;1;1
11723655;_hypernym;11571907;1;1
12685214;_member_meronym;12685431;1;1
60201;_hypernym;58743;1;2
14944888;_hypernym;14682133;MISS_428;MISS_1040
2308325;_hypernym;1762525;14;1
12646397;_hypernym;12638556;MISS_105;MISS_1
7121157;_hypernym;7109847;21;3
812149;_derivationally_related_form;203753;1;1
1244178;_derivationally_related_form;4367480;1;1
9144323;_instance_hypernym;8524735;50;1
1946118;_hypernym;1938850;9;1
5846355;_hypernym;5846054;MISS_85;MISS_1733
1732713;_derivationally_related_form;3495258;1;1
3338287;_synset_domain_topic_of;6047430;2;1
10659571;_hypernym;10349243;5;4
5275466;_hypernym;5269901;1;1
11375087;_instance_hypernym;10650162;MISS_398;MISS_1
1052853;_derivationally_related_form;1494310;1;1
4117216;_hypernym;4313220;MISS_202;MISS_424
3008207;_derivationally_related_form;14855724;1;1
10196845;_hypernym;10008716;MISS_211;MISS_1
6022291;_hypernym;6021499;16;1
2260770;_hypernym;2260362;5;2
1209220;_derivationally_related_form;2549392;1;1
9112857;_instance_hypernym;8524735;243;1
559102;_derivationally_related_form;1046984;1;1
6720371;_synset_domain_topic_of;8441203;2204;2
1165112;_hypernym;1163779;MISS_105;MISS_1
12958921;_hypernym;13167078;MISS_655;39
10597505;_hypernym;9610660;41;1
1539573;_hypernym;1524359;MISS_266;437
1527194;_hypernym;1525720;MISS_269;MISS_1
2463141;_derivationally_related_form;183505;1;1
4446162;_hypernym;3051540;127;83
2645143;_hypernym;1432517;34;1
6721949;_derivationally_related_form;941990;1;1
1925469;_member_meronym;1926090;6;19
8766988;_has_part;8772137;2;360
2531625;_derivationally_related_form;5799212;1;19
3461385;_has_part;4190052;MISS_432;MISS_60
1838038;_hypernym;1503061;55;5
2259829;_derivationally_related_form;13253751;1;1
10150940;_derivationally_related_form;2384940;1;1
6218459;_derivationally_related_form;10619176;1;1
837293;_derivationally_related_form;7328;1;1
555447;_derivationally_related_form;196084;1;1
2080577;_derivationally_related_form;1183573;1;1
4159058;_derivationally_related_form;1356582;1;1
594580;_derivationally_related_form;10259527;1;1
1551871;_derivationally_related_form;10566072;1;1
2830157;_derivationally_related_form;2035919;1;1
806314;_derivationally_related_form;10670668;1;1
2137538;_derivationally_related_form;7487695;1;1
661213;_derivationally_related_form;13855627;1;1
860620;_derivationally_related_form;1218932;1;1
2170427;_derivationally_related_form;5853636;1;1
14712036;_derivationally_related_form;265094;1;1
68333;_derivationally_related_form;204585;1;1
733454;_derivationally_related_form;5951566;1;1
10553805;_derivationally_related_form;2551602;1;1
2887209;_derivationally_related_form;1219706;1;1
1435380;_derivationally_related_form;1142519;1;1
